customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure,address,postcode,state,country,property_valuation,size,margin,age,age_group,bigger_age_group
409,Tatiania,O'Kane,Female,84,1978-01-23,Executive Secretary,Health,Mass Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,Yes,13.0,8 Monterey Plaza,2066,NSW,Australia,9,4,566.96,43.0,"(39.0, 49.0]","(30.0, 50.0]"
410,Alicia,Townend,Female,14,1990-04-09,Structural Engineer,,Mass Customer,N,"""'",Yes,11.0,25 Graceland Way,2750,NSW,Australia,8,7,311.1328571428572,30.0,"(29.0, 39.0]","(10.0, 30.0]"
411,Cathyleen,Bern,Female,84,1977-03-31,Director of Sales,Financial Services,High Net Worth,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),No,12.0,41605 Mitchell Street,2750,NSW,Australia,8,5,510.7660000000001,43.0,"(39.0, 49.0]","(30.0, 50.0]"
412,Evanne,Feechum,Female,65,1960-04-23,,IT,High Net Worth,N,,No,19.0,42 Upham Pass,4558,QLD,Australia,3,3,351.67666666666673,60.0,"(59.0, 69.0]","(50.0, 70.0]"
413,Simone,Denys,Male,79,1957-12-22,VP Quality Control,,High Net Worth,N,åè£½æ¼¢èª,Yes,19.0,17 Sunfield Road,2211,NSW,Australia,9,5,764.5600000000001,63.0,"(59.0, 69.0]","(50.0, 70.0]"
414,Thorin,Grimoldby,Male,12,1976-07-16,Social Worker,Health,High Net Worth,N,100,No,10.0,84549 Jenifer Crossing,2570,NSW,Australia,8,6,384.0933333333333,44.0,"(39.0, 49.0]","(30.0, 50.0]"
415,Conchita,Jeans,Female,20,1955-05-31,Senior Financial Analyst,Financial Services,Affluent Customer,N,â£,Yes,18.0,5449 Jenna Road,2170,NSW,Australia,9,2,745.385,65.0,"(59.0, 69.0]","(50.0, 70.0]"
416,Dory,Barnsdall,Female,14,1997-06-23,Software Consultant,,Mass Customer,N,â¤ï¸ ð ð ð ð ð ð ð ð ð ð ð ð ð ð,Yes,1.0,05 Butternut Crossing,4552,QLD,Australia,4,5,617.1959999999999,23.0,"(19.0, 29.0]","(10.0, 30.0]"
417,Fernandina,Brambley,Female,37,1971-02-17,Biostatistician IV,Argiculture,Mass Customer,N,ð,No,15.0,7427 Fuller Trail,3082,VIC,Australia,8,8,543.9485714285714,50.0,"(49.0, 59.0]","(30.0, 50.0]"
418,Jere,Ding,Female,56,1958-12-22,,,Mass Customer,N,â£,No,6.0,713 Eastwood Terrace,2360,NSW,Australia,1,6,554.1883333333334,62.0,"(59.0, 69.0]","(50.0, 70.0]"
419,Chrissie,Bernardini,Female,34,1981-01-26,VP Marketing,Manufacturing,Affluent Customer,N,../../../../../../../../../../../etc/passwd%00,No,17.0,7526 Artisan Parkway,4223,QLD,Australia,8,7,718.1957142857142,40.0,"(39.0, 49.0]","(30.0, 50.0]"
420,Clem,Leek,Male,93,1958-07-05,Help Desk Operator,Entertainment,High Net Worth,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },No,7.0,3 Oriole Place,3183,VIC,Australia,7,10,365.217,62.0,"(59.0, 69.0]","(50.0, 70.0]"
421,Tish,Netti,Female,26,1999-03-19,Sales Representative,Retail,Mass Customer,N,ï»¿,Yes,2.0,690 Hanson Center,2330,NSW,Australia,3,6,658.6916666666667,22.0,"(19.0, 29.0]","(10.0, 30.0]"
422,Vito,Norker,Male,78,2002-01-06,,Manufacturing,Affluent Customer,N,ðµ ð ð ð,No,1.0,509 Fisk Hill,2031,NSW,Australia,11,4,597.71,19.0,"(10.0, 19.0]","(10.0, 30.0]"
423,Orville,Akerman,Male,43,1956-11-08,Senior Quality Engineer,,Mass Customer,N,ðµ ð ð ð,No,9.0,27 Petterle Center,4370,QLD,Australia,2,5,317.96399999999994,64.0,"(59.0, 69.0]","(50.0, 70.0]"
424,Dennie,Eunson,Male,77,1978-01-25,Research Nurse,Health,High Net Worth,N,,No,9.0,3 Annamark Avenue,3150,VIC,Australia,11,7,646.4557142857142,43.0,"(39.0, 49.0]","(30.0, 50.0]"
425,Michaeline,Bordman,Female,60,1953-11-19,Sales Representative,Retail,Mass Customer,N,á,Yes,20.0,311 Dapin Point,2549,NSW,Australia,3,7,1055.5142857142857,67.0,"(59.0, 69.0]","(50.0, 70.0]"
426,Emlyn,Anstice,Female,10,1972-06-02,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,../../../../../../../../../../../etc/passwd%00,No,8.0,15082 Crest Line Plaza,3040,VIC,Australia,8,9,770.35,48.0,"(39.0, 49.0]","(30.0, 50.0]"
427,Giusto,Torbett,Male,77,1996-12-19,Assistant Media Planner,Entertainment,Mass Customer,N,-1,Yes,2.0,1 Carey Pass,2065,NSW,Australia,11,4,628.9200000000001,24.0,"(19.0, 29.0]","(10.0, 30.0]"
428,Freida,Everil,Female,0,1977-05-03,Structural Engineer,Health,High Net Worth,N,â¦testâ§,Yes,14.0,8 Moland Pass,2065,NSW,Australia,10,8,419.38875,43.0,"(39.0, 49.0]","(30.0, 50.0]"
429,Berny,Bold,Female,7,1978-07-30,Community Outreach Specialist,IT,High Net Worth,N,2018-02-01 00:00:00,Yes,21.0,25386 Fallview Place,2340,NSW,Australia,3,8,456.53249999999997,42.0,"(39.0, 49.0]","(30.0, 50.0]"
430,Janice,Himsworth,Female,46,1973-04-26,Paralegal,Financial Services,High Net Worth,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,Yes,11.0,8078 Talisman Trail,4209,QLD,Australia,7,6,937.5283333333333,47.0,"(39.0, 49.0]","(30.0, 50.0]"
431,Gale,Done,Male,8,1956-03-26,Research Nurse,Health,Affluent Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,Yes,18.0,6920 Dwight Circle,4173,QLD,Australia,7,2,1215.34,64.0,"(59.0, 69.0]","(50.0, 70.0]"
432,Amby,Pentin,Male,83,1990-02-12,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,â,Yes,10.0,9 Lukken Parkway,2065,NSW,Australia,10,8,638.7712500000001,31.0,"(29.0, 39.0]","(30.0, 50.0]"
433,Reinhard,Jubert,Male,94,1964-03-12,Statistician II,Property,Affluent Customer,N,Ù¡Ù¢Ù£,No,15.0,09 Graceland Junction,3204,VIC,Australia,2,9,417.128888888889,57.0,"(49.0, 59.0]","(50.0, 70.0]"
434,Raff,Waadenburg,Male,93,1995-12-01,,Financial Services,Mass Customer,N,100,Yes,19.0,155 Basil Junction,2210,NSW,Australia,10,2,513.9449999999999,25.0,"(19.0, 29.0]","(10.0, 30.0]"
435,Jerome,Muggeridge,Male,5,1999-12-23,GIS Technical Architect,Telecommunications,Mass Customer,N,â°â´âµ,No,1.0,4284 Surrey Circle,2068,NSW,Australia,12,4,1181.9375000000002,21.0,"(19.0, 29.0]","(10.0, 30.0]"
436,Erwin,Pendre,Male,75,1957-12-24,Internal Auditor,IT,Mass Customer,N,testâ testâ«,No,18.0,4 Almo Plaza,2085,NSW,Australia,10,3,708.2366666666667,63.0,"(59.0, 69.0]","(50.0, 70.0]"
437,Sayres,Duthie,Male,24,1976-08-14,Systems Administrator III,Manufacturing,Affluent Customer,N,â°â´âµ,Yes,17.0,91 Porter Pass,3064,VIC,Australia,7,6,507.5999999999999,44.0,"(39.0, 49.0]","(30.0, 50.0]"
438,Ebenezer,Bottelstone,Male,25,1989-08-17,Internal Auditor,Property,High Net Worth,N,á,Yes,13.0,007 Gerald Place,3074,VIC,Australia,4,8,961.54875,31.0,"(29.0, 39.0]","(30.0, 50.0]"
439,Lida,Wych,Female,26,1974-07-08,GIS Technical Architect,,Affluent Customer,N,â°â´âµ,No,10.0,8788 Armistice Trail,3806,VIC,Australia,8,6,458.3733333333333,46.0,"(39.0, 49.0]","(30.0, 50.0]"
440,Sheena,O'Duggan,Female,46,1977-12-16,Business Systems Development Analyst,Telecommunications,Mass Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,No,10.0,1693 Artisan Hill,2259,NSW,Australia,6,8,310.14874999999995,43.0,"(39.0, 49.0]","(30.0, 50.0]"
441,Felicle,Beneze,Female,74,1974-03-08,Analyst Programmer,IT,Mass Customer,N,,No,11.0,532 Emmet Way,2260,NSW,Australia,8,3,583.5866666666667,47.0,"(39.0, 49.0]","(30.0, 50.0]"
442,Linc,Vedyasov,Male,2,2001-10-06,,Financial Services,Mass Customer,N,<img src=x onerror=alert('hi') />,No,1.0,3 Sutteridge Park,4074,QLD,Australia,6,7,398.4642857142857,19.0,"(10.0, 19.0]","(10.0, 30.0]"
443,Lauree,Leason,Female,21,1972-03-26,,Argiculture,High Net Worth,N,nil,Yes,10.0,25522 Mosinee Point,4215,QLD,Australia,7,7,528.5233333333333,48.0,"(39.0, 49.0]","(30.0, 50.0]"
444,Britteny,Falconer-Taylor,Female,32,1967-02-24,Staff Scientist,Manufacturing,Mass Customer,N,1,Yes,8.0,421 Bobwhite Road,2160,NSW,Australia,6,7,543.9228571428571,54.0,"(49.0, 59.0]","(50.0, 70.0]"
445,Timothy,Wenham,Male,91,1984-11-13,Executive Secretary,Financial Services,Mass Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,No,5.0,41 Ronald Regan Center,3008,VIC,Australia,5,11,734.7145454545455,36.0,"(29.0, 39.0]","(30.0, 50.0]"
446,Marilee,Oosthout de Vree,Female,73,1978-07-02,Tax Accountant,IT,Affluent Customer,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,Yes,4.0,3 Loomis Crossing,2217,NSW,Australia,9,8,670.4124999999999,42.0,"(39.0, 49.0]","(30.0, 50.0]"
447,Brittany,Peasey,Female,98,2001-11-06,Help Desk Technician,Argiculture,Mass Customer,N,â¦testâ§,Yes,1.0,93 Jana Junction,2213,NSW,Australia,10,6,463.6466666666667,19.0,"(10.0, 19.0]","(10.0, 30.0]"
448,Robin,Crack,Female,34,1995-04-26,Software Engineer III,IT,High Net Worth,N,<img src=x onerror=alert('hi') />,No,3.0,528 Buell Crossing,2748,NSW,Australia,10,5,603.27,25.0,"(19.0, 29.0]","(10.0, 30.0]"
449,Shana,Fortesquieu,Female,74,1974-09-24,VP Product Management,Manufacturing,High Net Worth,N,åè£½æ¼¢èª,Yes,6.0,261 Northport Lane,2567,NSW,Australia,7,6,548.7333333333335,46.0,"(39.0, 49.0]","(30.0, 50.0]"
450,Myrlene,Rothwell,Female,5,1975-04-02,Structural Analysis Engineer,Entertainment,Mass Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,Yes,18.0,98 Scott Parkway,2096,NSW,Australia,10,4,794.575,45.0,"(39.0, 49.0]","(30.0, 50.0]"
451,Marlow,Flowerdew,,37,,Quality Control Specialist,IT,High Net Worth,N,,No,,8385 Lien Drive,3192,VIC,Australia,10,6,426.7283333333333,,nan,nan
452,Natalee,Bamford,Female,22,1959-08-11,Account Coordinator,Property,Mass Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,Yes,5.0,24919 Artisan Court,3015,VIC,Australia,8,5,312.318,61.0,"(59.0, 69.0]","(50.0, 70.0]"
453,Cornelius,Yarmouth,,81,,Assistant Professor,IT,High Net Worth,N,,No,,37093 Manitowish Center,2170,NSW,Australia,10,8,286.50624999999997,,nan,nan
454,Eugenie,Domenc,,58,,Research Nurse,Health,Affluent Customer,N,,Yes,,9 Monterey Point,4221,QLD,Australia,10,7,676.9642857142857,,nan,nan
455,Mile,Dionisii,Male,97,1991-11-02,Civil Engineer,Manufacturing,Mass Customer,N,1000000000000000049861653971908893017010268485438462151574892930611988399099305815384459015356416,Yes,5.0,6 Mariners Cove Center,2233,NSW,Australia,10,3,533.6333333333333,29.0,"(19.0, 29.0]","(10.0, 30.0]"
456,Randolph,Redihalgh,Male,47,1975-11-30,Automation Specialist I,Manufacturing,Affluent Customer,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,Yes,17.0,572 Gerald Trail,2145,NSW,Australia,7,5,436.6199999999999,45.0,"(39.0, 49.0]","(30.0, 50.0]"
457,Querida,Danilchev,Female,70,1980-12-14,Recruiting Manager,Financial Services,High Net Worth,N,"__ï¾(,_,*)",Yes,17.0,7 Farmco Trail,2759,NSW,Australia,9,5,736.0679999999999,40.0,"(39.0, 49.0]","(30.0, 50.0]"
458,Osborn,Pentony,Male,57,1969-04-21,Account Representative IV,Manufacturing,Affluent Customer,N,é¨è½æ ¼,Yes,18.0,19964 Nancy Drive,3121,VIC,Australia,8,5,249.44800000000004,51.0,"(49.0, 59.0]","(50.0, 70.0]"
459,Bel,Cheeke,Female,88,1986-08-04,Civil Engineer,Manufacturing,Mass Customer,N,-0.5,Yes,13.0,57 Columbus Road,4870,QLD,Australia,5,5,480.48,34.0,"(29.0, 39.0]","(30.0, 50.0]"
460,Illa,,Female,0,1986-01-23,Electrical Engineer,Manufacturing,Affluent Customer,N,,Yes,16.0,455 Hooker Lane,3337,VIC,Australia,2,4,504.4150000000001,35.0,"(29.0, 39.0]","(30.0, 50.0]"
461,Jsandye,Melendez,Female,19,1979-10-09,Social Worker,Health,Mass Customer,N,"""'",Yes,14.0,0777 Farwell Pass,2118,NSW,Australia,10,8,715.2975,41.0,"(39.0, 49.0]","(30.0, 50.0]"
462,Melany,Thorrington,Female,32,1960-01-01,,Manufacturing,Affluent Customer,N,,Yes,5.0,23 Glacier Hill Avenue,2259,NSW,Australia,6,6,600.0433333333334,61.0,"(59.0, 69.0]","(50.0, 70.0]"
463,Allis,Blanche,Female,9,1962-03-30,Senior Cost Accountant,Financial Services,Mass Customer,N,1;DROP TABLE users,Yes,20.0,8750 Lakewood Gardens Park,2760,NSW,Australia,7,7,547.1,58.0,"(49.0, 59.0]","(50.0, 70.0]"
464,Karel,Dimelow,Female,32,1958-03-23,,,Mass Customer,N,â°â´âµ,Yes,10.0,0619 Dorton Plaza,3150,VIC,Australia,11,6,350.4983333333334,62.0,"(59.0, 69.0]","(50.0, 70.0]"
465,Alina,Wilsey,Female,54,1976-03-27,Developer III,Financial Services,Affluent Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð,Yes,14.0,3469 Service Road,2770,NSW,Australia,5,6,581.465,44.0,"(39.0, 49.0]","(30.0, 50.0]"
466,Jarad,Bauser,Male,84,1991-01-27,,Manufacturing,Affluent Customer,N,0,Yes,2.0,9 Dahle Place,2763,NSW,Australia,9,7,401.9514285714286,30.0,"(29.0, 39.0]","(10.0, 30.0]"
467,Welbie,Rockliffe,Male,51,1954-01-02,Human Resources Assistant I,Property,Affluent Customer,N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",No,15.0,8 Dayton Park,2050,NSW,Australia,9,7,641.7199999999999,67.0,"(59.0, 69.0]","(50.0, 70.0]"
468,Valeria,Ladyman,Female,11,1974-01-19,Software Test Engineer I,Property,High Net Worth,N,0,Yes,8.0,091 Farragut Crossing,3058,VIC,Australia,9,6,677.265,47.0,"(39.0, 49.0]","(30.0, 50.0]"
469,Levi,Cartmell,Male,91,1996-05-03,Actuary,Financial Services,High Net Worth,N,100,Yes,3.0,70488 Logan Court,2074,NSW,Australia,12,10,417.721,24.0,"(19.0, 29.0]","(10.0, 30.0]"
470,Darbee,Klimowicz,Male,22,2001-12-19,Internal Auditor,Retail,Mass Customer,N,,No,1.0,0 Golf Lane,2120,NSW,Australia,11,7,270.08142857142855,19.0,"(10.0, 19.0]","(10.0, 30.0]"
471,Libby,Wardesworth,Female,82,1956-01-01,GIS Technical Architect,Financial Services,Affluent Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,No,14.0,663 Bellgrove Parkway,3812,VIC,Australia,8,6,653.0183333333333,65.0,"(59.0, 69.0]","(50.0, 70.0]"
472,Kippy,Jessel,Female,38,1990-11-16,Internal Auditor,Financial Services,Mass Customer,N,ð¾ ð ð ð ð ð ð ð§,Yes,8.0,9907 Morningstar Pass,2147,NSW,Australia,9,5,661.958,30.0,"(29.0, 39.0]","(10.0, 30.0]"
473,Benji,O'Shirine,Male,2,1977-03-13,Junior Executive,Health,Mass Customer,N,(ï½¡â â âï½¡),Yes,20.0,29 South Point,3111,VIC,Australia,9,9,929.4066666666666,44.0,"(39.0, 49.0]","(30.0, 50.0]"
474,Consolata,Clacson,Female,86,1983-01-15,Geologist IV,Entertainment,Affluent Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,No,18.0,91 Eagle Crest Circle,2567,NSW,Australia,9,2,760.365,38.0,"(29.0, 39.0]","(30.0, 50.0]"
475,Vernor,,Male,0,1996-11-14,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,"__ï¾(,_,*)",No,1.0,781 Dorton Avenue,3012,VIC,Australia,10,7,415.3257142857143,24.0,"(19.0, 29.0]","(10.0, 30.0]"
476,Kane,Jahnel,Male,65,1989-04-21,Computer Systems Analyst IV,,Mass Customer,N,â,No,14.0,47 Dwight Road,4217,QLD,Australia,8,4,338.4025,31.0,"(29.0, 39.0]","(30.0, 50.0]"
477,Cheri,Hazeman,Female,32,1960-11-26,Media Manager II,Financial Services,High Net Worth,N,â¦testâ§,Yes,13.0,6674 Russell Center,2197,NSW,Australia,9,5,675.0120000000001,60.0,"(59.0, 69.0]","(50.0, 70.0]"
478,Darcey,Harberer,Female,65,1961-01-21,Chief Design Engineer,,Affluent Customer,N,,Yes,5.0,84041 Holy Cross Circle,2142,NSW,Australia,8,9,368.9122222222222,60.0,"(59.0, 69.0]","(50.0, 70.0]"
479,Blythe,Keighley,Female,11,1994-08-04,,IT,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,Yes,4.0,340 Northview Circle,2340,NSW,Australia,4,9,370.5777777777778,26.0,"(19.0, 29.0]","(10.0, 30.0]"
480,Darelle,Ive,,67,,Registered Nurse,Health,Mass Customer,N,,Yes,,74011 Manufacturers Street,2320,NSW,Australia,6,2,322.00999999999993,,nan,nan
481,Marcella,Manzell,Female,68,1990-04-12,Programmer IV,Argiculture,Mass Customer,N,Ù¡Ù¢Ù£,No,8.0,30991 Macpherson Parkway,2155,NSW,Australia,9,2,808.605,30.0,"(29.0, 39.0]","(10.0, 30.0]"
482,Gar,Wallis,Male,33,1962-12-19,,Health,Mass Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,No,20.0,40504 Tennyson Drive,2046,NSW,Australia,9,10,588.72,58.0,"(49.0, 59.0]","(50.0, 70.0]"
483,Bertrand,Penkethman,Male,35,1973-05-02,Sales Representative,Retail,Affluent Customer,N,',No,9.0,76369 Ridge Oak Place,3162,VIC,Australia,9,7,329.6828571428572,47.0,"(39.0, 49.0]","(30.0, 50.0]"
484,Mason,Kohrsen,Male,64,1974-04-24,Programmer IV,Manufacturing,Mass Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,No,22.0,51188 Annamark Hill,2037,NSW,Australia,9,5,340.95599999999996,46.0,"(39.0, 49.0]","(30.0, 50.0]"
485,Ulrika,Steagall,Female,23,1974-11-08,Statistician III,Manufacturing,High Net Worth,N,<svg><script>0<1>alert('XSS')</script>,No,20.0,00976 Sundown Lane,2428,NSW,Australia,3,6,452.5466666666667,46.0,"(39.0, 49.0]","(30.0, 50.0]"
486,Prudi,Edon,Female,0,1955-12-30,Technical Writer,Manufacturing,Affluent Customer,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,Yes,15.0,87 Stone Corner Park,3141,VIC,Australia,7,5,983.1540000000001,65.0,"(59.0, 69.0]","(50.0, 70.0]"
487,Elayne,Braiden,Female,70,1979-09-19,Food Chemist,Health,Mass Customer,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,No,10.0,9 Westridge Road,3178,VIC,Australia,9,2,343.75500000000005,41.0,"(39.0, 49.0]","(30.0, 50.0]"
488,Domini,Ghelerdini,Female,24,1980-07-11,Help Desk Operator,Property,Mass Customer,N,1/0,Yes,10.0,4671 Buell Trail,3564,VIC,Australia,2,7,167.44285714285715,40.0,"(39.0, 49.0]","(30.0, 50.0]"
489,Tresa,Reeks,Female,18,1971-05-31,Senior Editor,Retail,Mass Customer,N,â«testâ«,Yes,4.0,3743 Melody Avenue,3550,VIC,Australia,4,5,414.736,49.0,"(39.0, 49.0]","(30.0, 50.0]"
490,Lida,Boynton,Female,44,1992-06-15,Environmental Tech,Argiculture,Mass Customer,N,,No,6.0,8670 Pine View Street,3070,VIC,Australia,11,9,510.33444444444444,28.0,"(19.0, 29.0]","(10.0, 30.0]"
491,Andrea,Funcheon,Male,45,1976-02-20,Speech Pathologist,Property,Affluent Customer,N,"<>?:""{}|_+",Yes,19.0,31 Twin Pines Trail,3775,VIC,Australia,10,7,390.8157142857143,45.0,"(39.0, 49.0]","(30.0, 50.0]"
492,Pail,Ashplant,Male,54,1976-04-28,Environmental Tech,Financial Services,Mass Customer,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,No,21.0,11731 3rd Hill,3004,VIC,Australia,9,4,676.9749999999999,44.0,"(39.0, 49.0]","(30.0, 50.0]"
493,Tommie,Banbridge,Female,83,1960-09-13,Electrical Engineer,Manufacturing,Mass Customer,N,2018-02-01 00:00:00,Yes,5.0,411 Lien Place,4226,QLD,Australia,10,3,50.646666666666654,60.0,"(59.0, 69.0]","(50.0, 70.0]"
494,Gaby,,Male,33,1975-06-02,Design Engineer,Manufacturing,Mass Customer,N,ã,No,9.0,431 Ilene Center,2026,NSW,Australia,10,3,298.3299999999999,45.0,"(39.0, 49.0]","(30.0, 50.0]"
495,Lucius,Prescott,Male,91,1959-02-21,VP Accounting,Financial Services,Mass Customer,N,ã,Yes,6.0,4 Pond Parkway,3185,VIC,Australia,9,6,681.1733333333334,62.0,"(59.0, 69.0]","(50.0, 70.0]"
